creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag,click_rate,lead_rate,qualification_rate,enrollment_rate
C505,Analytics;Crypto,Data visualization masterclass using Python matplotlib and seaborn,6.0,20167,448,22,12,4,0,INDIA,English,beginner-friendly,0.02221450885109337,0.049107142857142856,0.5454545454545454,0.3333333333333333
C506,Gaming,Digital marketing strategies for small businesses,5.3,29158,412,13,5,1,0,INDIA,English,how-to,0.014129912888401125,0.03155339805825243,0.38461538461538464,0.2
C507,Python,Essential tools every data scientist should know,5.7,15396,291,14,7,2,0,INDIA,English,how-to,0.018901013250194856,0.048109965635738834,0.5,0.2857142857142857
C508,Data Science,End-to-end data science project walkthrough from data to deployment,2.3,7193,205,10,5,2,0,INDIA,English,practical,0.02849993048797442,0.04878048780487805,0.5,0.4
C509,Analytics;Fitness,Career roadmap for aspiring data scientists in 2024,13.1,2219,43,2,1,0,0,INDIA,English,tips,0.019378098242451555,0.046511627906976744,0.5,0.0
C510,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",13.3,6607,158,8,4,1,0,INDIA,English,practical,0.023914030573634025,0.05063291139240506,0.5,0.25
C511,Productivity,Digital marketing strategies for small businesses,3.3,5243,98,3,1,0,0,INDIA,English,how-to;case-study,0.018691588785046728,0.030612244897959183,0.3333333333333333,0.0
C512,EdTech,Breaking into data science without a technical background,7.2,2437,53,2,1,0,0,INDIA,English,case-study,0.021748050882232254,0.03773584905660377,0.5,0.0
C513,SQL,SQL essentials for data analysis - from basics to advanced queries,4.7,3639,100,6,4,1,0,INDIA,English,how-to,0.027480076944215445,0.06,0.6666666666666666,0.25
C514,SQL,Machine learning fundamentals explained with real-world projects,10.9,34219,746,39,23,7,0,INDIA,English,tutorial,0.021800753967094303,0.05227882037533512,0.5897435897435898,0.30434782608695654
C515,Web Dev;Machine Learning,Healthy cooking recipes for busy professionals,11.6,1858,25,1,1,0,0,INDIA,English,beginner-friendly,0.013455328310010764,0.04,1.0,0.0
C516,SQL;Crypto,Essential tools every data scientist should know,0.9,5542,140,10,5,1,0,INDIA,English,beginner-friendly;interview;practical,0.025261638397690366,0.07142857142857142,0.5,0.2
C517,Marketing,Fitness routines for desk workers,11.2,11799,238,9,4,1,0,INDIA,English,review;interview,0.020171200949232984,0.037815126050420166,0.4444444444444444,0.25
C518,Gaming,Productivity hacks for remote workers,12.4,2059,21,1,1,0,0,INDIA,English,interview;practical;tips,0.010199125789218067,0.047619047619047616,1.0,0.0
C519,Statistics,Complete Python tutorial for data science beginners with practical examples,1.6,38434,945,58,40,14,0,INDIA,English,case-study,0.024587604724983086,0.061375661375661375,0.6896551724137931,0.35
C520,EdTech,Breaking into data science without a technical background,4.1,2884,73,3,2,0,0,INDIA,English,beginner-friendly,0.025312066574202496,0.0410958904109589,0.6666666666666666,0.0
C521,Career Advice;Travel,Feature engineering techniques for better machine learning models,11.5,15861,424,27,14,6,0,INDIA,English,advanced,0.026732236302881282,0.06367924528301887,0.5185185185185185,0.42857142857142855
C522,SQL;Gaming,End-to-end data science project walkthrough from data to deployment,10.7,9045,184,11,7,2,0,INDIA,English,interview;deep-dive,0.020342730790491984,0.059782608695652176,0.6363636363636364,0.2857142857142857
C523,Data Science,Essential tools every data scientist should know,4.7,7300,176,13,6,2,0,INDIA,English,tutorial;case-study,0.02410958904109589,0.07386363636363637,0.46153846153846156,0.3333333333333333
C524,Machine Learning,Essential tools every data scientist should know,9.6,6304,124,6,3,1,0,INDIA,English,beginner-friendly;interview,0.01967005076142132,0.04838709677419355,0.5,0.3333333333333333
C525,Travel,Gaming industry insights and career opportunities,10.5,1167,15,1,1,0,0,INDIA,English,advanced;tutorial,0.012853470437017995,0.06666666666666667,1.0,0.0
C526,SQL,End-to-end data science project walkthrough from data to deployment,4.7,6637,121,8,4,1,0,INDIA,English,review,0.018231128521922556,0.06611570247933884,0.5,0.25
C527,Career Advice;Crypto,"Statistics for data science - probability, distributions, and hypothesis testing",6.9,22161,577,38,23,9,0,INDIA,English,tutorial;case-study,0.026036731194440683,0.0658578856152513,0.6052631578947368,0.391304347826087
C528,EdTech,Feature engineering techniques for better machine learning models,0.6,5978,131,8,5,2,0,INDIA,English,review;beginner-friendly;deep-dive,0.02191368350618936,0.061068702290076333,0.625,0.4
C529,EdTech,Data visualization masterclass using Python matplotlib and seaborn,2.4,7161,139,9,6,2,0,INDIA,English,interview,0.019410696830051668,0.06474820143884892,0.6666666666666666,0.3333333333333333
C530,Career Advice,Career roadmap for aspiring data scientists in 2024,10.0,25139,483,28,17,7,0,INDIA,English,tutorial;tips;deep-dive,0.0192131747483989,0.057971014492753624,0.6071428571428571,0.4117647058823529
C531,Career Advice;Marketing,SQL essentials for data analysis - from basics to advanced queries,8.4,52455,1372,78,45,21,1,INDIA,English,review;tips,0.026155752549804595,0.056851311953352766,0.5769230769230769,0.4666666666666667
C532,Fitness,Personal finance tips for young professionals in India,4.1,12559,289,13,2,0,0,INDIA,English,interview,0.023011386256867584,0.04498269896193772,0.15384615384615385,0.0
C533,Career Advice;Cooking,Essential tools every data scientist should know,9.5,7151,175,9,6,2,0,INDIA,English,deep-dive,0.024472101803943505,0.05142857142857143,0.6666666666666666,0.3333333333333333
C534,Web Dev,Digital marketing strategies for small businesses,12.1,4161,77,2,1,0,0,INDIA,English,how-to;tips,0.018505167027156932,0.025974025974025976,0.5,0.0
C535,Marketing,Productivity hacks for remote workers,12.9,3776,48,1,1,0,0,INDIA,English,tutorial;how-to,0.012711864406779662,0.020833333333333332,1.0,0.0
C536,Career Advice,Breaking into data science without a technical background,5.6,500,8,1,1,0,0,INDIA,English,advanced,0.016,0.125,1.0,0.0
C537,Productivity;Python,Healthy cooking recipes for busy professionals,8.6,8731,129,5,2,0,0,INDIA,English,practical,0.014774939869430764,0.03875968992248062,0.4,0.0
C538,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",1.7,24372,670,47,27,10,1,INDIA,English,tips;practical,0.02749056294107993,0.07014925373134329,0.574468085106383,0.37037037037037035
C539,Productivity,Digital marketing strategies for small businesses,0.7,944,7,1,1,0,0,INDIA,English,interview;case-study,0.007415254237288136,0.14285714285714285,1.0,0.0
C540,Marketing,Healthy cooking recipes for busy professionals,7.3,41531,808,40,18,5,0,INDIA,English,practical,0.019455346608557463,0.04950495049504951,0.45,0.2777777777777778
C541,Design,Fitness routines for desk workers,7.0,18548,319,9,2,0,0,INDIA,English,practical;case-study;deep-dive,0.017198619797282724,0.02821316614420063,0.2222222222222222,0.0
C542,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,13.7,1071,19,1,1,0,0,INDIA,English,how-to,0.017740429505135387,0.05263157894736842,1.0,0.0
C543,Statistics;Gaming,Complete Python tutorial for data science beginners with practical examples,11.3,2735,52,3,1,0,0,INDIA,English,tutorial,0.019012797074954298,0.057692307692307696,0.3333333333333333,0.0
C544,Analytics;Fitness,Essential tools every data scientist should know,11.7,799,22,1,1,0,0,INDIA,English,tutorial,0.02753441802252816,0.045454545454545456,1.0,0.0
C545,EdTech,SQL essentials for data analysis - from basics to advanced queries,12.2,2793,76,5,3,1,0,INDIA,English,tutorial,0.027210884353741496,0.06578947368421052,0.6,0.3333333333333333
C546,Python;Health,Breaking into data science without a technical background,5.2,3629,82,4,1,0,0,INDIA,English,practical;deep-dive;tutorial,0.022595756406723615,0.04878048780487805,0.25,0.0
C547,EdTech,End-to-end data science project walkthrough from data to deployment,2.8,1967,43,2,1,0,0,INDIA,English,review;case-study,0.021860701576004067,0.046511627906976744,0.5,0.0
C548,SQL;Gaming,Data visualization masterclass using Python matplotlib and seaborn,7.0,27094,586,40,19,6,0,INDIA,English,interview;tips;tutorial,0.0216284048128737,0.06825938566552901,0.475,0.3157894736842105
C549,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,4.4,500,8,1,1,0,0,INDIA,English,review,0.016,0.125,1.0,0.0
C550,Cooking,Fitness routines for desk workers,4.4,8239,114,3,1,0,0,INDIA,English,tutorial,0.013836630659060566,0.02631578947368421,0.3333333333333333,0.0
C551,Career Advice,SQL essentials for data analysis - from basics to advanced queries,8.2,7404,186,12,6,1,0,INDIA,English,tips,0.025121555915721232,0.06451612903225806,0.5,0.16666666666666666
C552,EdTech,Breaking into data science without a technical background,11.5,2538,52,3,2,0,0,INDIA,English,review;practical,0.02048857368006304,0.057692307692307696,0.6666666666666666,0.0
C553,Cooking,Fitness routines for desk workers,6.6,44819,732,23,8,1,0,INDIA,English,advanced;case-study,0.016332359044155382,0.031420765027322405,0.34782608695652173,0.125
C554,AI Tools;Design,Data visualization masterclass using Python matplotlib and seaborn,6.1,10341,262,20,11,4,0,INDIA,English,beginner-friendly,0.025336041001837346,0.07633587786259542,0.55,0.36363636363636365
C555,Web Dev,Fitness routines for desk workers,6.0,1825,24,1,1,0,0,INDIA,English,interview;advanced,0.01315068493150685,0.041666666666666664,1.0,0.0
C556,AI Tools;Health,Data visualization masterclass using Python matplotlib and seaborn,7.6,35232,609,43,20,7,0,INDIA,English,tutorial,0.01728542234332425,0.07060755336617405,0.46511627906976744,0.35
C557,SQL,Complete Python tutorial for data science beginners with practical examples,12.6,1109,21,1,1,0,0,INDIA,English,beginner-friendly;deep-dive,0.018935978358881875,0.047619047619047616,1.0,0.0
C558,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",3.3,17435,410,27,17,6,0,INDIA,English,tips;beginner-friendly;how-to,0.023515916260395755,0.06585365853658537,0.6296296296296297,0.35294117647058826
C559,SQL,Essential tools every data scientist should know,12.3,3939,92,4,1,0,0,INDIA,English,case-study;beginner-friendly,0.023356181772023355,0.043478260869565216,0.25,0.0
C560,Programming,Essential tools every data scientist should know,10.2,6482,143,9,4,1,0,INDIA,English,review;beginner-friendly,0.022061092255476703,0.06293706293706294,0.4444444444444444,0.25
C561,Machine Learning,Feature engineering techniques for better machine learning models,11.9,500,9,1,1,0,0,INDIA,English,deep-dive,0.018,0.1111111111111111,1.0,0.0
C562,EdTech,Data visualization masterclass using Python matplotlib and seaborn,1.8,36069,858,53,27,10,0,INDIA,English,tips;beginner-friendly,0.023787740164684355,0.06177156177156177,0.5094339622641509,0.37037037037037035
C563,AI Tools,Complete Python tutorial for data science beginners with practical examples,4.5,1959,46,2,1,0,0,INDIA,English,case-study,0.02348136804492088,0.043478260869565216,0.5,0.0
C564,Machine Learning;Cooking,SQL essentials for data analysis - from basics to advanced queries,1.4,5887,160,9,6,2,0,INDIA,English,review;case-study,0.027178528962119926,0.05625,0.6666666666666666,0.3333333333333333
C565,SQL;Marketing,"Statistics for data science - probability, distributions, and hypothesis testing",9.7,5235,100,6,3,0,0,INDIA,English,beginner-friendly,0.019102196752626553,0.06,0.5,0.0
C566,Python,End-to-end data science project walkthrough from data to deployment,3.5,984,17,1,1,0,0,INDIA,English,deep-dive,0.017276422764227643,0.058823529411764705,1.0,0.0
C567,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",2.6,1334,29,1,1,0,0,INDIA,English,advanced;tips,0.021739130434782608,0.034482758620689655,1.0,0.0
C568,Programming,Data visualization masterclass using Python matplotlib and seaborn,0.5,5196,119,8,5,2,0,INDIA,English,review,0.022902232486528097,0.06722689075630252,0.625,0.4
C569,SQL,Career roadmap for aspiring data scientists in 2024,7.4,500,6,1,1,0,0,INDIA,English,how-to,0.012,0.16666666666666666,1.0,0.0
C570,Python,Data visualization masterclass using Python matplotlib and seaborn,11.0,1402,24,1,1,0,0,INDIA,English,case-study;tutorial,0.017118402282453638,0.041666666666666664,1.0,0.0
C571,Fitness,Fitness routines for desk workers,7.3,5418,105,3,1,0,0,INDIA,English,case-study;beginner-friendly;tutorial,0.01937984496124031,0.02857142857142857,0.3333333333333333,0.0
C572,Productivity;SQL,UI/UX design principles for beginners,2.3,2016,39,1,1,0,0,INDIA,English,beginner-friendly,0.019345238095238096,0.02564102564102564,1.0,0.0
C573,Data Science;Health,Breaking into data science without a technical background,3.1,9778,200,12,8,2,0,INDIA,English,tutorial,0.020454080589077522,0.06,0.6666666666666666,0.25
C574,Travel;Analytics,Web development trends and best practices,12.0,13289,263,5,1,0,0,INDIA,English,case-study;tips,0.019790804424712167,0.019011406844106463,0.2,0.0
C575,Statistics;Cooking,Career roadmap for aspiring data scientists in 2024,0.6,1261,27,2,1,0,0,INDIA,English,practical,0.02141157811260904,0.07407407407407407,0.5,0.0
C576,SQL;Travel,Feature engineering techniques for better machine learning models,11.0,1502,26,1,1,0,0,INDIA,English,how-to,0.017310252996005325,0.038461538461538464,1.0,0.0
C577,Health;Python,Web development trends and best practices,12.1,34216,468,23,10,3,0,INDIA,English,deep-dive,0.013677811550151976,0.049145299145299144,0.43478260869565216,0.3
C578,Productivity,Personal finance tips for young professionals in India,10.5,500,5,1,1,0,0,INDIA,English,tutorial;deep-dive,0.01,0.2,1.0,0.0
C579,Crypto,Cryptocurrency basics and investment strategies,9.7,18866,390,14,7,1,0,INDIA,English,beginner-friendly;tips,0.020672108555072618,0.035897435897435895,0.5,0.14285714285714285
C580,Analytics,Feature engineering techniques for better machine learning models,9.6,14508,356,14,8,3,0,INDIA,English,tutorial;interview;advanced,0.024538185828508408,0.03932584269662921,0.5714285714285714,0.375
C581,Productivity;SQL,UI/UX design principles for beginners,2.5,22606,353,16,7,2,0,INDIA,English,advanced;practical;case-study,0.015615323365478192,0.0453257790368272,0.4375,0.2857142857142857
C582,Statistics,Complete Python tutorial for data science beginners with practical examples,2.8,9786,257,18,12,4,0,INDIA,English,interview;beginner-friendly,0.02626200694870223,0.07003891050583658,0.6666666666666666,0.3333333333333333
C583,AI Tools,Career roadmap for aspiring data scientists in 2024,3.5,3693,83,5,2,0,0,INDIA,English,interview,0.02247495261305172,0.060240963855421686,0.4,0.0
C584,EdTech,Essential tools every data scientist should know,6.4,4391,125,7,4,1,0,INDIA,English,deep-dive;tutorial,0.02846731951719426,0.056,0.5714285714285714,0.25
C585,Web Dev,Budget travel guide across India,5.4,2705,45,1,1,0,0,INDIA,English,advanced,0.0166358595194085,0.022222222222222223,1.0,0.0
C586,Design,Budget travel guide across India,3.3,1038,16,1,1,0,0,INDIA,English,tutorial;practical;how-to,0.015414258188824663,0.0625,1.0,0.0
C587,Statistics;Fitness,Machine learning fundamentals explained with real-world projects,9.8,3174,95,6,3,0,0,INDIA,English,advanced;interview;case-study,0.029930686830497794,0.06315789473684211,0.5,0.0
